19,La2O6Te1,0
19,Ba6Se13Sn6,0
186,Al1Ca3Na3Sb4,0
150,O3Rb1S1,0
180,Ge2Nb1,1
1,Al2O4Pb1,0
19,As1K1Mo4O15,0
108,K2Sn1Te5,0
19,F6Na3Nb1O1,0
1,F6Na2Si1,0
29,Ge1Pt1S1,0
198,Mo1Na2O6Se1,0
5,C1Ca1O3,0
20,B3Ba3Br1O9Pb2,0
36,Ba1Bi2Nb2O9,0
36,Ge2Li1N3,0
19,Ag1Hg1I1S1,0
180,B1Lu1Pt2,1
36,Li1N3Si2,0
152,B2O3,0
19,P1Pb1Rb1S4,0
198,Ba1Pt1Si1,1
36,Ba1O4W1,0
100,Ba2Na1Nb5O15,0
29,Cl11Mo3N2,0
4,Na1P2S6Sb1,0
36,O7Sr2Ta2,0
1,Ba1F12Sb2,0
96,Au1F22Sb4Xe4,0
1,O2Ti1,0
151,Li5O6Re1,0
100,K1Nb1O7Si2,0
43,Ag1N2Na1O4,0
186,Ca1O1S1Zn1,0
150,Bi2Cl9Cs3,0
20,O13P4Y2,0
155,Ga7Te10,0
154,Te1,0
161,Ge3La4S12,0
4,Ba1Na2O6Si2,0
4,In1P2S6Tl1,0
198,Al2Ba3O6,0
17,B1C2N1,0
146,Li7O6Sb1,0
19,Mo1Na4O14S3,0
5,B1Be2F2K1O3,0
4,As1Li1Mo1O6,0
36,Li2O8Sn3Zn1,0
95,Li1Nb1O4Zn1,1
36,Nb2O7Sr2,0
31,Ge16K14Zn1,0
6,O2Si1,0
155,O1Zr3,1
33,Cl7Ga2K1,0
213,C1Re2W3,1
198,Cs3S3Sb1,0
92,O2Te1,0
186,As1Br1Hg3Se4,0
96,Cd1P2,0
144,Bi2O7Sn2,0
186,Ag1La1Pb1,1
108,Rb2Sn1Te5,0
19,Cd1I2O6,0
19,Cs2Ge3Te8Zn1,0
36,O5Pb3Se1,0
5,Mo1O4Tl2,0
173,Be1Ga1La3S7,1
25,Cd1O6Sr2W1,0
5,Ca1O7Si2Zr1,0
186,Ge8Li7Rb1,0
185,B3Ba3O9Sc1,0
182,Cs1I11Nb6,1
19,Be1Ca1F1Na1O6Si2,0
4,P2Pt1Si2,0
4,I4Tl2Zn1,0
199,N1O2,1
107,Na6O5Pb1,0
26,B2K3Nb3O12,0
103,Ta1Te4,1
33,Ca2Nb2O7,0
25,B1C2N1,0
19,Al1Ba1La1O4,0
7,Hg1O4S1,0
33,Ge2Na2Se5,0
173,I3P1,0
213,Ba6Ge25,1
160,Cl2Zr1,0
160,Mo1Se2,0
4,Cl1Nb1O8Pb2Se2,0
33,S3Sc2,0
169,Al2S3,0
213,Ag4S8Sn3,0
156,B1C7,1
103,Nb1Te4,1
19,Ba1Sb1Te3,0
157,Bi2Pt1,1
6,Cs1I4Li3,0
19,As1Rb1,0
186,Cl3La4N1S3,0
160,Bi2Ge3Te6,0
92,As4Mg1,0
4,Cl9Hg6In2P3,0
186,Bi2O3,0
186,La1N1,0
92,La5Si4,0
5,C1Na4O4,0
146,Cs2S9Ti2,0
4,Cl1Hg2O12S3Tl3,0
29,B7Cl1Mg3O13,0
44,Al1F7Mg1Na2,0
146,Ba3O9Y4,0
214,Br3La3Si1,1
160,Bi1O1,1
29,Ge4Li1Na1O9,0
173,Al5W1,1
150,F6Li2Si1,0
170,In2Se3,0
160,Br2Ca3Si1,1
44,Hg1O1,0
31,As4K7Nb1,0
4,Cs4O3Pb1,0
33,Ge1K1Na1O3,0
99,O3Sr1Zr1,0
76,Cl8I1Sb1,0
29,Hg1N6,0
198,Bi1Pt1Te1,1
197,Al6O16S1Sr4,0
20,Ag1Bi1K2,0
173,Al1La3S7Zn1,0
20,Ba6O1S15Ti5,0
92,Au5F21Pr2,0
19,Ag1Rb1Se4,0
29,Bi2Mo1O6,0
19,Be1F3Rb1,0
5,Ge1Pd5,0
213,Al2C1Ta3,1
198,B1K1Mg1O3,0
213,Al2C1Nb3,1
79,Br4O1W1,0
152,Al1As1O4,0
33,Cd1P2,0
3,Ge1O5Pb3,0
20,K2O6Si2Zn1,0
150,F6Na2Pt1,0
43,Cl1S1,0
102,N1S2,0
29,K2Mg1O4Si1,0
107,In2Te3,1
5,Re2Sc3Si3,0
186,Al3C5Zr3,1
19,Al2N2O3Si1Sr1,0
160,S1Zn1,0
44,Li1O3,1
4,O5Te2,0
43,Ba1Br2O6,0
31,B3Be2O7Rb1,0
173,Al2Ca1O4,0
4,O11P2W2,0
19,O4Se1Tl2,0
94,F6Li2Mo1,0
19,Cs2Se5,0
26,Na2O5Si1Ti1,0
36,Bi2O5Si1,0
151,Cl3Ti1,0
92,Mg1O4Ti2,1
92,O2Si1,0
109,Nb1P1,0
46,Re1Si1Ta1,0
199,Cl2Hg3S2,0
173,Al2O4Sr1,0
29,Cs4S11Ta2,0
161,Li1O3U1,1
5,O2Si1,0
173,Al1Na1O4Si1,0
160,Ni3S3,1
185,As1Cs3,0
36,Ba2Ga1Te5Y1,0
46,Cl9P1Se1,0
214,O9U4,1
25,Hf1N1O3Ta1,0
4,F7Sn1Y1,0
4,As2Ba2Se5,0
92,Si4Zr5,1
1,As1K1Se2,0
160,In3O12Sb5,0
19,C1O4Pb2,0
186,N7Si4Sr1Y1,0
152,Hg1Te1,0
107,Ge3Pt1Sr1,0
186,Si1,0
186,N1Zr1,1
198,Cl1F3Sn2,0
198,Ba8Ga7,1
143,La1Nb7O19,0
43,Ca2Ge1Pd2,0
173,As1O4Tl3,0
173,Al1I3O9,0
43,Pd1S4U2,0
31,Ba2N8Si5,0
38,Re8Sc5Si12,0
33,Na4O13Sc2Si4,0
33,Al1O4Si1Tl1,0
198,Bi1Cs3Se3,0
159,C3N4,0
36,I2O7Ti1,0
31,Ag1Cd2Ga1S4,0
186,Se1Zn1,0
198,K3Sb1Te3,0
186,Hg1K6S4,0
5,I3Nb1O1,0
102,Ca3Cd2,0
156,Li1Mo3O8Y1,0
4,B4Ge1O9Rb2,0
20,Al1F5Tl2,0
160,S3Ti1,0
19,Rb2S5,0
29,O5Te1U1,0
198,Ca1Pt1Si1,1
26,Ca1F2,0
186,Al4Be1Mg1O8,0
43,In1Sr1,1
146,K2O9Si3Sn1,0
160,As2Sn2Sr1,0
43,F4Pt1,0
46,Cd2Nb2O7,0
146,Ge1La2Mg1O6,0
160,C1Li4O4,0
198,Br1P7Sr2,0
36,Ga1O6Y3,0
19,O2Si1,0
143,K2O9Si3Zr1,0
198,Ag7P1S6,0
19,Ag2Se1,0
186,I2Pb1,0
185,Ba6Nb14O47Si4,0
198,Ba1Ge1Pt1,1
182,I1O6Rb1Sn1,0
150,Ga5La3O14Sn1,0
43,Ge1S2,0
198,Al1Sr1,1
186,Al3C4Zr2,1
186,As1Br1Hg3S4,0
4,Al2O12W3,0
186,Cd1I2,0
155,Al1F3,0
99,O3Pb1Ti1,0
214,I3La3Sb1,0
161,Li1O3Ta1,0
186,Be4Na1O7Sb1,0
149,O1Ti3,1
43,Au2O3,0
33,F2N1P1,0
146,As12Sn3Sr14,0
36,Pd2Sb1,0
198,Re1Si1,1
198,Hf1O1S1,0
5,Au1Cs1I4O12,0
4,Na2Se9Ti2,0
20,Cl1F5Ge1O2,0
33,Br1N1Zn2,0
33,K1O5Sb1Si1,0
33,Nb1O4Sb1,0
20,Al1O4P1,0
143,Mg1O1,0
4,K2Mo3Se18,0
5,Hg2P2S7,0
186,Na1P1Sn1,0
150,Ga3Nb1O14Si2Sr3,0
26,O2Se1,0
185,F3U1,1
36,Al6Ca5O14,0
44,Na1O3,1
186,Ag3Sr7,1
19,Cl5N3S4Se1,0
96,Ge1,0
198,Be3Cd2F12Rb2,0
25,Ag3Sb1,0
197,Bi12O20Zn1,1
186,Al1P1,0
33,As1Be1Cs1O4,0
33,Ga1Na1O2,0
96,Ba3Sn2,0
214,I3La3P1,0
19,F4Te1,0
19,Al2Ca3N4,0
36,Cs2S3,0
143,Ge3O11Pb5,0
5,Mo3Na2O16Te3,0
146,Au5Sn1,1
186,Br3Cd1Cs1,0
44,B1N1,0
33,Bi1Cl3,0
43,As4Sr3,0
36,Ge6Y4Zn5,0
31,Ba1Ga4S7,0
105,As2Ba1Ge2,0
197,Li3Nb1O4,0
19,Cl14Ga3Sb7Se8,0
152,Te1Zn1,0
29,Cd1N2O6,0
1,F4N1O3Rb1Te1,0
198,Ba1N2O6,0
208,Na11O16U5,1
19,B2O7Se2,0
102,Cs2Hg6S7,0
44,N8Si6Sr1,0
5,Au1I4O12Rb1,0
33,La1Lu1S3,0
26,Pb3S12Sn3Y2,0
144,Cs1N1O3,0
25,As1Ga1,0
19,F4S1,0
160,Ga1Se1,0
109,Li8N2Se1,0
107,Ba1Pd1Sn3,0
198,Rb3S3Sb1,0
198,As1Cl1Hg3O4,0
43,Ba1Cl2O6,0
4,Te1,0
107,Ba1Pt1Si3,0
198,Au1Be1,1
149,As2Ca1O6,0
198,Cs3Sb1Se3,0
156,I2Pb1,0
199,O3Sc2,0
180,Ca1O4S1,0
146,Ga1Li1O4Si1,0
144,F4K1Tl1,0
92,Al1Li1O2,0
5,Ge2Hg3K2S8,0
155,Ga3Na1Te5,0
156,In1Li1Mo3O8,0
5,Al17Mo4,0
210,O2Si1,1
110,As2Zn3,0
5,As2Ga1Li1O7,0
4,K1Li1O5Si2,0
185,As1Na3,0
186,Ca4Cl6O1,0
186,Te1Zn1,0
198,Bi1Pd1Se1,1
198,Na3Sb1Se3,0
160,C1O4Rb4,0
152,Te1,1
186,Cd1K6O4,0
19,Ba1Ge1O3,0
186,Ba5Li2O15W3,0
31,N8Si5Sr2,0
31,Ag3As1S4,0
33,Ge1O5Rb1Sb1,0
4,Hg3O10Se1Te2,0
198,Ca1Na2O4Si1,0
26,Br4Cs1Li3,0
96,Na2O3Zn2,0
5,As2Nb1,0
4,Ca1Ge2Pt2,1
160,Bi2O3,0
198,Ag7As1S6,0
182,I1O6Pb1Rb1,1
29,B1Na5O16S4,0
43,Ba1F6Te1,0
173,Cs2Mo3O12Te1,0
108,Al3F19Pb5,0
4,Ag2S1,0
36,Al1Ba1N5O3Si4,0
43,Cs2Se1,0
186,K1Sb1Sn1,0
180,B1La1Pt2,1
197,Cs9O3Tl4,0
19,O3Sb2,0
186,Hg1Pb1Sr1,1
33,Na1Nb1O3,0
44,As1Ga1,0
104,Hg1I6Tl4,0
145,Be1Cl2,0
198,Bi1Cs3O3,0
150,As2Cl9Cs3,0
186,Ga1Na3P4Sr3,0
198,Cl6Hg6P4Pb1,0
19,Al1Cl4Na1,0
152,Se1,0
186,K4O3Sb2,0
214,C1,1
110,As2Cd3,1
197,Bi12O20Ti1,0
43,Ga3Zr2,1
212,O8Ti3Zn2,0
173,B2Bi2O7Sr1,0
186,Ba4Li1Nb3O12,0
183,Ta21Te13,1
33,Cd1Na1O4P1,0
186,P3Sc7,0
199,N1,0
150,Ge4O9Sr1,0
19,P7Th1,1
43,Cl2O6Sr1,0
5,Cd1Na2S4Sn1,0
36,Na2Pd1S2,0
33,In1Li1Se2,0
213,Au2Nb3,1
29,O2Zr1,0
186,C1,0
1,Al1Cl7Se1,0
36,Cs2S2Te1,0
186,Ga1P1,0
80,Nb1O2,0
169,Al1In1Se3,0
103,Nb1Se4,1
26,Ca1N1O2Ta1,0
4,C2N2S9,0
185,Li8O6Si1,0
214,Ca3O12Te2Zn3,0
43,Hf1P2S6,0
1,Al1Li1O6Si2,0
19,Cl2S1,0
31,B4Hg1O7,0
186,N1Tl1,0
44,Lu7Pd2Te2,1
6,Ba1Be2O7Si2,0
5,Al6F21Na1Rb2,0
43,O5P2,0
155,Al7Te10,0
29,Bi1I1O4,0
107,Ba1Pd1Sn3,1
36,C1Li4O4,0
20,F3I1Sn2,0
46,Al1F7Mg1Na2,0
186,La1Mo2O5,0
4,Hg1I2O6,0
31,Br1In5Se5,0
173,Ag1La3Se7Si1,0
195,B1,1
36,Cs2S3Ti1,0
155,B1Be2F2K1O3,0
19,Br3Sb1,0
36,Ba4Sb2Se11Si1,0
186,B3Re7,1
146,Ag3I1S1,0
198,Mg2O12Rb2W3,0
4,As2K3La1O8,0
185,Ga1O3Y1,0
36,Na2Pt1Se2,0
150,B2Ga2K2O7,0
31,O7S1Te2,0
44,Al2As2Cs2O7,0
5,Bi14Mo5O36,0
198,Cl4Hg3O1,0
33,S3Sc1Y1,0
6,N1O2Si1Y1,0
20,As1Ga1O4,0
185,N1Na3,0
20,Be1Li2O4Si1,0
31,Cd1Ge1Li2S4,0
19,Cl4Ga1Na1,0
36,As1F9S1,1
43,Cl12Se2Zr1,0
107,Ge3Pd1Sr1,1
33,Li1P5,0
109,Al1Ge1La1,0
107,P1Sn1,1
4,Bi1P2S6Tl1,0
38,Re2Sc1Si3,0
159,Mo3O12Se1Tl2,0
29,Ge4Li2O9,0
20,C1Mg1O3,0
186,Ga1Se1,0
4,Na2O8Si3Zn1,0
161,Si19Te8,0
160,In2S4Zn1,1
33,F2O4Rb1S1Sb1,0
161,Br2Ga1,0
33,Cs1O7Sb1Si2,0
173,Cl3K1Ti1,1
33,Ag1As1S1,0
159,Br3Cl4Cs1W3,0
199,Cl2Hg3Te2,0
186,O8Si1Sn6,0
213,Si2Sr1,0
160,K1S2Sn1,1
100,La3N11Si6,0
36,Ag1S3Ta1,0
173,N4Si3,0
154,Hg1S1,0
160,Cl1K1O3,0
26,O3Pb2,0
186,I7Se1Ta3,0
161,Na1Nb1O3,0
149,Ge1O6Sr1Te1,0
156,Sb2Te3,0
31,S3Sb2,0
44,Ag1N1O2,0
33,C4N4Pb1S4Zn1,0
156,In2S6Zn3,0
198,Ag3N1O3S1,0
31,Te2W1,0
43,Ge5Y3,1
107,Ba1Ge3Pd1,1
159,Al1K1O4Si1,0
180,Hg2I1Na1O2,0
19,F3K2O4S1Sb1,0
160,Al4C5Zr2,0
161,Ag3As1Se3,0
33,Bi2O7Ti2,0
107,Ca1Pt1Si3,1
26,Ag1Nb1O3,0
4,O15Pb4S1Si3Zn2,0
36,Ba2In1Sb1Se5,0
196,Ge5Li22,0
5,As2Li1O7Sc1,0
144,As1B1Ba1O5,0
181,Al1Li1O4Si1,0
160,Se2Ta1,0
19,C1O2,0
31,Ge16Rb14Zn1,0
5,Al4O15Sr6Y2,0
19,Ag2S1,0
4,Bi1K1P2S6,0
214,Ca3I3P1,0
33,As1Li1Mo1O6,0
146,K2O3Sn2,0
80,Ag3Bi1O3,0
43,Al3Hf2,1
33,As1K3S4,0
160,Al6C3N2,0
213,Cs3N11P6,0
5,In1K1P2S7,0
20,C1Ca1O3,0
161,B9Ba1Na1O15,0
20,Ba1O3Ti1,0
4,Ge1K1S4Y1,0
36,Sc9Te2,0
186,Cd4La23Pt7,1
149,O6Pb1Sb2,0
44,Ge1Lu1Pd1,0
19,O2Te1,0
44,N5P3,0
36,Ba1P10,0
149,Ge1I1O6Rb1,0
29,P3Rb2Se6,0
150,Ga2Ge4O14Pb3,0
19,K2Se5,0
19,Cd2O12Rb2S3,0
25,Ca1Mo1O6Sr2,0
156,Ag1Al1S2,0
31,As4Nb1Rb7,0
1,Cs4Mo3O20U3,0
198,O1S1Zr1,0
173,Ca1O11Ta4,1
33,O2Si1,0
1,O11Sr3Te4,0
44,Na1Pd3Si2,0
99,Hf1O3Sr1,0
43,Al3Zr2,1
25,Ca1O6Sr2W1,0
161,Ge3Li8Zn2,1
8,B3Ca4La1O10,0
4,Al1Cl6I1,0
198,As1K3S3,0
19,Cs11O3Rb7,0
36,Ba1F4Zn1,0
161,O3Sn1Zn1,0
185,Ge1Li8O6,0
36,P1Si1,0
38,Re2Sc1Si3,1
146,Al4B6O15,0
19,Ba1N2O4,0
29,Bi2F1Nb1O5,0
20,In1Na2,0
160,Hg1S2Ta1,1
33,Mg1O3Si1,0
4,K1P2S6Sb1,0
43,Cl12Re1Se2,1
76,Cl5Pb1Tl3,0
161,Pd8Sb3,0
160,Ca3O5Si1,0
4,Al1Ba1F5,0
79,Al1F5Sr1,0
26,Ge3Na1P3,0
185,Au1Cd3,1
160,Ni3Se3,1
198,Hg1Pd1,1
212,Si2Sr1,1
186,In1N1,0
43,Ga2Ge1Li2S6,0
146,Al1Li1O4Si1,0
186,Al3C3Sc1,0
155,F3Sc1,0
19,As2O5,0
1,Ca1Ge2O5,0
160,B4Li5,1
199,Al2Ca3F14Na2,0
4,Cs2Hg1I4,0
198,Ga1Pd1,1
4,Mo1O7Te1Zn2,0
46,Nb1Re1Si1,1
20,Br4Cs3Li1,0
156,Cl6K2Na1U1,1
161,Ag3N1O3Se1,0
160,N3Na1,0
199,K2O3Sn2,0
154,O23S5Te4,0
169,Al1Na1O4Si1,0
43,As3Pb1S6Tl1,0
7,C1Li4O4,0
198,Cs3O3Sb1,0
20,O7Ta1Y3,0
186,Pt3Th7,1
19,Ag2P1S3,0
152,Hg3O6S1,0
99,Cl3Cs1Pb1,0
6,Nb1Se3,0
196,Li22Si5,1
4,Ba1Mo3O10,0
214,Ag3Au1Te2,0
157,As5Cs3O9,0
36,Cs2Se3,0
4,Ge2Pt2Y1,1
183,Ta21Te13,0
19,B2Ca2O5,0
198,Ga1Pt1,1
196,Li22Pb5,0
19,Ag1Lu1Se2,0
108,K1Se2Sn1,1
36,As1Pb2Pd3,1
156,C1Si1,0
150,Al1F6Li1Mg1,0
159,N4Si3,0
92,Ge2Lu2O7,0
107,Li1Pd1Si3,1
31,Hf1N1O3Ta1,0
25,Cd1Te1,0
157,Cs1N1O3,1
173,Be1La3Lu1S7,1
213,Al2C1Mo3,0
4,As2Cd1Hg4I4,0
198,Cl1In1,0
4,Ba1Mo2O9Te1,0
143,Ba3N4O9Si6,0
43,Ba1Cd1Se4Sn1,0
173,Al1Ge1K1O4,0
186,In1Sb1,1
4,Ge1O5Pb3,0
36,N2O1Si2,0
19,Ag2O3Sn1,0
5,Li1N2Na5,0
186,Ca5Pb3,1
150,Ca3Ga3O14Si2Ta1,0
182,O11Sr1Ta4,0
31,B3Be2K1O7,0
29,Ge4Se9,0
25,Si1Ti1,0
186,Mg1Se1,0
186,Au1Ge1Lu1,1
199,Pb2Pd3S2,0
92,Si4Ti5,1
186,Ca2O4Si1,0
44,N1Na1O2,0
186,Ca1O1,0
36,As2Ca2Cd1,0
4,Ca4F1Na2Nb1O17Si4Zr1,0
36,Cl1In1,0
186,Be1O1,0
173,Ga1I3O9,0
92,F2Sn1,0
198,Na3S3Sb1,0
19,Cs2Ge3Se8Zn1,0
160,Cl3Cs1Ge1,0
186,Br2Cd1,0
31,Br1In5S5,0
108,Si3Sr5,0
199,Bi2Pd3S2,1
36,Ag2Ge1S3,0
1,B2Cd2O5,0
4,Ba1O9Te1W2,0
146,Cl6Li1W1,1
19,Ge1I3Rb1,0
169,Ga1In1Se3,0
36,Ge6La4Mg5,0
19,As1K1O9W2,0
44,Ca28Ga11,1
186,Se2Ta1,0
160,C1O1S1,0
29,Ag1I1O3,0
96,Ag2Hg1O2,0
5,Ge1Pd5,1
146,Br12C1Sc7,1
19,Ge1O4Pb1Sr1,0
19,F5Na2Sb1,0
212,Ga5Li1O8,1
26,Ba1Cd1K2Sb2,0
17,Ag2Se1,0
19,Cs2Se8Sn3Zn1,0
19,La1N5Si3,0
160,Al4C6Zr3,0
4,K2O15Si6Ti1,0
180,B1La1Pt2,0
36,As1Bi1Cd2O6,0
25,B1C7,1
152,B1O5P1Sr1,0
161,Pd8Sb3,1
6,C1Ga3N3Si1,0
29,F4S1W1,0
150,Cs2O3Te1,0
19,As1Na1,0
29,N2Re1,1
186,Li1Sn1Y1,1
5,C1Li4O4,0
198,As4Br6Hg6Sn1,0
160,Cs1Ge1I3,0
36,Bi1Pd1,0
19,O6W1Y2,0
19,Cl4Cs2Hg1,0
33,Al1Ge1Li3O5,0
36,Ag10Br3Te4,0
19,Nb1O5Rb1Si1,0
36,Ba1Mo2O11Se2,0
1,K1Sb1Se2,0
146,C1Na4O4,0
199,In2O3,0
146,K1O12Sb3Zn4,0
29,K1P1Se6,0
198,K2O12S3Zn2,0
44,Ba5In4S7Te4,0
19,Br4Cs1Tl1,0
7,Ca7F1Nb1O17Si4,0
4,Cl1Hg2O12Rb3S3,0
186,Ga1N1,0
146,Cd1P1S3,0
109,As1Ta1,1
33,F5K1Na1Nb1O1,0
4,Bi1Cl5Hg4S2,0
173,Cl14Sn2W3,0
36,Cs2I3Li1,0
36,Mg2N3P1,0
155,Al2Ba1O7Sb2,0
43,I4S16Sn1,0
20,F1In1O5Te2,0
160,K1Nb1O3,0
149,Cl3Ti1,1
43,Cd7P10,0
152,Li2O4Si1Sr1,0
5,As2Ta1,0
29,Cd1I2O6,0
182,Ba1Hg1O2,0
4,Bi4Br2O5,0
6,C3Ga1N1Si3,0
31,Cd1Na2O6Si2,0
79,Cl4O1W1,0
173,Al2Ba1O4,0
19,Cs2S5,0
198,Cl1Na1O3,0
160,Bi2Te3,0
169,Al1In1S3,0
157,Bi2Pt1,0
212,B1Li2Pt3,1
36,Hg2O3Se1,0
4,Mo1O2,0
146,P3Pd7,1
31,K10Mg1Mo7O27,0
17,Na1Nb1O3,0
16,Al1P1S4,0
29,Cs4Ge1P4Se12,0
181,Si2Ta1,1
36,Na2Pd1Se2,0
143,C3N4,0
160,B3Be3F4Na1O9Sr3,0
173,As1Na1O4Zn1,0
29,Ca1O3Te1,0
92,Ge4Zr5,1
19,Ba5N6Si2,0
4,Al1Cl4K1,0
33,Cl1F11Sb2Xe1,0
29,C2Cl2Hg3N4,0
198,Mg1Pt1,0
182,O3Sb1Tl1,0
29,Na1Nb1O3,0
160,In1Se1,0
20,Na2Tl1,0
43,Ag2O3,0
152,As1B1O4,0
36,Al4C1N3O1,1
19,Ba1F5Ga1,0
198,Ga7Sr8,1
186,C1Si1,0
213,Mo3N1Pt2,1
36,Ag5S4Sb1,0
29,B3Bi1O6,0
1,Ca8In3,0
36,Ga1In1S3,0
186,Au3Li1Sn4,1
198,Bi1Pd1Te1,1
80,Na2O12W3Zr1,0
43,Ba3P4,0
169,In2Se3,0
43,Ge1Se2,0
5,As1Pd5,1
186,F8K3Ta1,0
1,Ga2O4Pb1,0
19,O6Te1Y2,0
109,Nb1P1,1
198,Hg1Pd1,0
186,Ba4Li1O12Ta3,0
